Engine,Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
17,159,10.005,0.25,100.0,489.05,604.65,1499.93,1320.68,10.52,15.5,393.78,2319.03,8798.99,1.26,45.69,371.3,2388.29,8144.28,8.735,0.03,372,2319,100.0,28.47,17.0371,2
17,160,35.0008,0.84,100.0,449.44,556.39,1377.06,1142.77,5.48,8.0,193.98,2223.2,8368.35,1.02,42.14,183.11,2388.26,8083.9,9.3809,0.02,335,2223,100.0,14.79,8.9078,2
17,161,34.9981,0.84,100.0,449.44,556.04,1370.4,1136.86,5.48,8.0,193.81,2223.13,8371.51,1.02,42.26,182.76,2388.23,8073.37,9.3596,0.02,336,2223,100.0,14.9,8.7957,2
17,162,10.0005,0.2518,100.0,489.05,604.86,1514.23,1319.28,10.52,15.49,393.23,2319.1,8801.37,1.26,45.87,370.6,2388.29,8141.41,8.7062,0.03,372,2319,100.0,28.45,16.9756,2
17,163,19.9989,0.7002,100.0,491.19,607.33,1494.1,1267.33,9.35,13.66,333.73,2324.17,8740.75,1.08,44.7,314.4,2388.29,8073.02,9.2575,0.03,366,2324,100.0,24.38,14.6014,2
17,164,42.0071,0.84,100.0,445.0,550.65,1360.0,1132.92,3.91,5.72,137.8,2212.16,8339.21,1.02,42.48,130.31,2388.2,8098.27,9.4253,0.02,332,2212,100.0,10.52,6.2155,2
17,165,0.0018,0.0,100.0,518.67,643.13,1600.33,1427.32,14.62,21.61,552.25,2388.2,9081.78,1.3,47.98,520.32,2388.13,8147.17,8.4422,0.03,394,2388,100.0,38.55,23.2645,2
17,166,35.0007,0.8416,100.0,449.44,556.42,1378.88,1144.02,5.48,8.0,193.69,2223.23,8371.45,1.02,42.16,182.57,2388.35,8083.53,9.4179,0.02,336,2223,100.0,14.73,8.8654,2
17,167,10.0013,0.2512,100.0,489.05,605.8,1506.69,1319.42,10.52,15.5,393.61,2319.03,8805.15,1.26,45.8,371.2,2388.32,8144.31,8.7252,0.03,372,2319,100.0,28.37,16.9918,2
17,168,42.0041,0.8419,100.0,445.0,550.26,1367.65,1142.93,3.91,5.72,138.3,2212.1,8341.34,1.02,42.54,130.03,2388.18,8095.72,9.421,0.02,333,2212,100.0,10.43,6.2638,2
17,169,0.0009,0.0,100.0,518.67,643.26,1592.5,1420.89,14.62,21.61,552.28,2388.21,9078.97,1.3,47.92,520.67,2388.16,8153.18,8.51,0.03,396,2388,100.0,38.48,23.1693,2
17,170,42.0015,0.8412,100.0,445.0,550.48,1364.91,1142.71,3.91,5.72,138.06,2212.16,8338.94,1.02,42.68,130.83,2388.21,8112.2,9.4573,0.02,332,2212,100.0,10.56,6.2839,2
17,171,0.0029,0.0003,100.0,518.67,643.3,1606.39,1421.59,14.62,21.61,551.89,2388.21,9078.85,1.3,47.88,520.27,2388.2,8152.35,8.4762,0.03,396,2388,100.0,38.64,23.1782,2
17,172,42.004,0.84,100.0,445.0,550.58,1358.77,1144.29,3.91,5.72,138.35,2212.16,8347.4,1.02,42.66,130.45,2388.28,8102.13,9.4542,0.02,333,2212,100.0,10.31,6.2735,2
17,173,0.0025,0.002,100.0,518.67,643.81,1593.47,1423.46,14.62,21.61,552.42,2388.24,9086.33,1.3,47.85,519.63,2388.22,8151.35,8.4929,0.03,397,2388,100.0,38.67,23.1878,2
17,174,10.0022,0.25,100.0,489.05,605.62,1512.71,1330.48,10.52,15.5,393.6,2319.12,8797.56,1.26,45.97,370.4,2388.38,8149.07,8.7047,0.03,372,2319,100.0,28.31,16.9636,2
17,175,42.0043,0.8412,100.0,445.0,550.71,1369.67,1142.9,3.91,5.72,138.24,2212.1,8344.76,1.02,42.59,130.2,2388.21,8108.6,9.4206,0.02,334,2212,100.0,10.45,6.377,2
17,176,20.0013,0.7,100.0,491.19,608.51,1499.94,1267.56,9.35,13.66,332.83,2324.25,8749.35,1.07,45.18,314.02,2388.4,8083.92,9.3063,0.03,367,2324,100.0,24.33,14.5256,2
17,177,42.0069,0.84,100.0,445.0,550.4,1362.89,1138.79,3.91,5.72,138.58,2212.13,8352.81,1.02,42.76,130.48,2388.22,8101.77,9.4233,0.02,334,2212,100.0,10.5,6.2041,2
17,178,41.9992,0.84,100.0,445.0,550.79,1356.7,1143.4,3.91,5.72,138.25,2212.19,8345.56,1.02,42.73,130.13,2388.22,8102.0,9.4222,0.02,334,2212,100.0,10.44,6.377,2
17,179,42.0006,0.8411,100.0,445.0,550.7,1358.92,1151.01,3.91,5.72,137.51,2212.22,8349.83,1.02,42.84,130.88,2388.21,8103.72,9.4247,0.02,333,2212,100.0,10.26,6.3608,2
17,180,42.0012,0.8415,100.0,445.0,550.75,1359.75,1145.64,3.91,5.72,138.8,2212.14,8347.8,1.02,42.62,130.21,2388.22,8100.8,9.4509,0.02,336,2212,100.0,10.35,6.3896,2
18,1,20.0071,0.7008,100.0,491.19,607.53,1475.47,1244.54,9.35,13.65,334.82,2323.93,8727.91,1.08,44.13,314.87,2388.11,8069.36,9.2094,0.02,364,2324,100.0,24.62,14.7828,0
18,2,25.0012,0.62,60.0,462.54,536.0,1261.31,1044.64,7.05,9.03,175.78,1915.43,8013.13,0.94,36.65,165.34,2028.32,7880.16,10.8756,0.02,307,1915,84.93,14.32,8.5311,0
18,3,0.0026,0.0004,100.0,518.67,642.33,1588.09,1397.34,14.62,21.61,554.28,2388.0,9064.12,1.3,47.46,521.86,2388.03,8147.97,8.427,0.03,393,2388,100.0,38.94,23.3143,0
18,4,42.004,0.8409,100.0,445.0,549.84,1354.45,1129.0,3.91,5.71,138.4,2212.04,8317.82,1.02,42.04,130.22,2388.13,8093.51,9.3228,0.02,329,2212,100.0,10.73,6.2937,0
18,5,35.0043,0.84,100.0,449.44,555.23,1359.58,1127.48,5.48,8.0,194.9,2223.06,8354.26,1.02,41.69,183.18,2388.12,8074.29,9.2715,0.02,333,2223,100.0,14.85,8.9918,0
18,6,42.0061,0.84,100.0,445.0,549.68,1355.77,1117.15,3.91,5.71,138.8,2211.99,8326.42,1.02,41.98,130.43,2388.12,8092.17,9.3387,0.02,330,2212,100.0,10.65,6.3603,0
18,7,42.0051,0.84,100.0,445.0,549.16,1348.9,1123.63,3.91,5.71,138.13,2212.1,8329.49,1.02,41.9,130.85,2388.13,8089.83,9.3294,0.02,330,2212,100.0,10.59,6.2763,0
18,8,42.0064,0.84,100.0,445.0,549.31,1353.78,1111.71,3.91,5.72,139.12,2212.03,8324.22,1.02,42.0,130.62,2388.09,8086.02,9.3527,0.02,331,2212,100.0,10.62,6.3765,0
18,9,0.0012,0.0012,100.0,518.67,642.72,1579.09,1407.26,14.62,21.61,553.58,2388.04,9068.65,1.3,47.43,522.32,2388.06,8140.31,8.4237,0.03,391,2388,100.0,38.94,23.2817,0
18,10,10.0076,0.2504,100.0,489.05,604.6,1495.28,1312.25,10.52,15.49,394.44,2318.89,8787.38,1.26,45.25,371.89,2388.1,8133.76,8.6225,0.03,369,2319,100.0,28.66,17.2519,0
18,11,42.0035,0.8411,100.0,445.0,549.65,1354.76,1122.4,3.91,5.72,138.66,2212.04,8327.22,1.02,41.9,130.79,2388.1,8093.71,9.3234,0.02,330,2212,100.0,10.62,6.3388,0
18,12,0.0026,0.001,100.0,518.67,642.49,1588.34,1402.3,14.62,21.61,553.76,2388.02,9059.92,1.3,47.28,522.04,2388.03,8141.87,8.3967,0.03,391,2388,100.0,39.01,23.3816,0
18,13,20.0057,0.7,100.0,491.19,607.4,1478.24,1246.29,9.35,13.66,334.44,2324.0,8726.47,1.08,44.36,314.94,2388.07,8061.87,9.1938,0.02,364,2324,100.0,24.48,14.6266,0
18,14,35.0014,0.8419,100.0,449.44,554.93,1359.87,1127.44,5.48,8.0,194.86,2223.05,8353.09,1.02,41.81,183.08,2388.13,8072.24,9.2941,0.02,335,2223,100.0,14.89,8.8749,0
18,15,24.9981,0.62,60.0,462.54,536.8,1260.19,1050.49,7.05,9.02,175.85,1915.44,8014.47,0.94,36.64,165.18,2028.34,7874.95,10.8645,0.02,307,1915,84.93,14.36,8.6428,0
18,16,0.0018,0.0005,100.0,518.67,642.17,1580.23,1408.98,14.62,21.61,554.03,2388.05,9057.58,1.3,47.33,522.31,2388.07,8145.03,8.4339,0.03,393,2388,100.0,38.9,23.3094,0
18,17,0.0003,0.0002,100.0,518.67,642.22,1584.9,1411.42,14.62,21.61,554.67,2388.04,9062.49,1.3,47.48,521.96,2388.05,8144.01,8.4003,0.03,393,2388,100.0,38.94,23.3529,0
18,18,10.0047,0.2516,100.0,489.05,604.5,1503.87,1299.57,10.52,15.49,394.4,2318.89,8789.22,1.26,45.14,371.87,2388.1,8137.98,8.6342,0.03,367,2319,100.0,28.49,17.2053,0
18,19,9.9987,0.25,100.0,489.05,604.44,1497.77,1303.36,10.52,15.49,395.19,2318.88,8783.39,1.26,45.23,371.73,2388.1,8136.57,8.6397,0.03,369,2319,100.0,28.64,17.2171,0
18,20,25.0025,0.62,60.0,462.54,536.85,1261.88,1049.49,7.05,9.03,175.46,1915.42,8014.28,0.94,36.48,164.71,2028.33,7878.68,10.9029,0.02,306,1915,84.93,14.24,8.535,0
18,21,19.9995,0.7014,100.0,491.19,607.62,1474.34,1249.85,9.35,13.66,334.5,2323.93,8724.95,1.08,44.14,315.07,2388.12,8061.12,9.1916,0.02,364,2324,100.0,24.37,14.6649,0
18,22,9.9998,0.2507,100.0,489.05,604.47,1499.29,1307.48,10.52,15.49,395.41,2318.89,8784.51,1.26,45.31,371.86,2388.15,8135.94,8.6424,0.03,369,2319,100.0,28.57,17.1794,0
18,23,42.0074,0.8414,100.0,445.0,549.31,1351.56,1124.08,3.91,5.72,138.63,2212.05,8321.49,1.02,42.11,131.01,2388.08,8093.47,9.3392,0.02,329,2212,100.0,10.56,6.3495,0
18,24,25.0022,0.6206,60.0,462.54,536.32,1256.97,1051.98,7.05,9.03,175.9,1915.45,8007.12,0.94,36.66,164.83,2028.36,7878.91,10.8724,0.02,307,1915,84.93,14.19,8.544,0
18,25,34.9996,0.84,100.0,449.44,555.85,1365.73,1127.46,5.48,8.0,194.38,2223.07,8359.49,1.02,41.64,183.22,2388.17,8073.83,9.2733,0.02,333,2223,100.0,14.76,8.9745,0
18,26,24.9987,0.62,60.0,462.54,536.68,1265.19,1043.45,7.05,9.03,176.19,1915.4,8014.28,0.94,36.76,165.01,2028.26,7880.4,10.8843,0.02,308,1915,84.93,14.43,8.6107,0
18,27,34.9985,0.8419,100.0,449.44,555.54,1368.82,1127.14,5.48,8.0,194.72,2223.06,8358.39,1.02,41.86,183.14,2388.19,8073.9,9.3023,0.02,332,2223,100.0,14.91,8.8987,0
18,28,10.0019,0.2508,100.0,489.05,604.75,1497.8,1308.79,10.52,15.5,395.01,2318.85,8791.77,1.26,45.19,371.45,2388.12,8139.58,8.6121,0.03,369,2319,100.0,28.59,17.0924,0
18,29,20.008,0.7003,100.0,491.19,607.68,1480.29,1245.48,9.35,13.65,334.42,2324.01,8727.81,1.08,44.4,314.93,2388.11,8066.25,9.2293,0.02,365,2324,100.0,24.7,14.7469,0
18,30,35.0061,0.84,100.0,449.44,555.39,1357.33,1127.68,5.48,8.0,194.47,2223.08,8353.15,1.02,41.85,183.53,2388.17,8076.52,9.308,0.02,333,2223,100.0,14.92,8.9678,0
18,31,10.0079,0.25,100.0,489.05,604.46,1502.86,1301.94,10.52,15.49,394.81,2318.97,8780.87,1.26,45.4,371.82,2388.08,8134.76,8.5937,0.03,368,2319,100.0,28.5,17.1532,0
18,32,35.0019,0.84,100.0,449.44,555.33,1359.84,1126.65,5.48,8.0,193.76,2223.03,8360.49,1.02,41.86,182.84,2388.12,8071.67,9.3082,0.02,334,2223,100.0,14.99,8.8837,0
18,33,42.0027,0.84,100.0,445.0,549.43,1350.42,1129.64,3.91,5.71,138.84,2211.99,8326.74,1.02,41.94,130.66,2388.11,8084.5,9.3362,0.02,332,2212,100.0,10.63,6.4205,0
18,34,0.003,0.0,100.0,518.67,642.17,1588.66,1404.55,14.62,21.6,553.5,2388.03,9059.5,1.3,47.26,522.37,2388.02,8139.63,8.4533,0.03,392,2388,100.0,39.12,23.3372,0
18,35,25.003,0.62,60.0,462.54,536.39,1265.14,1038.32,7.05,9.03,175.03,1915.41,8010.11,0.94,36.47,164.67,2028.33,7875.45,10.8732,0.02,309,1915,84.93,14.32,8.5498,0
18,36,35.002,0.84,100.0,449.44,555.3,1359.08,1124.86,5.48,8.0,194.83,2223.07,8361.69,1.02,41.84,183.06,2388.13,8069.87,9.3152,0.02,333,2223,100.0,14.69,9.0077,0
18,37,20.0003,0.7,100.0,491.19,606.69,1486.02,1253.71,9.35,13.65,335.33,2323.98,8725.08,1.08,44.25,315.64,2388.11,8069.82,9.1773,0.02,362,2324,100.0,24.44,14.6658,0
18,38,20.0058,0.7,100.0,491.19,607.13,1484.3,1241.28,9.35,13.65,334.57,2323.96,8722.97,1.08,44.24,315.49,2388.07,8063.24,9.1936,0.02,365,2324,100.0,24.71,14.7159,0
18,39,35.0071,0.8413,100.0,449.44,555.14,1359.89,1122.06,5.48,8.0,194.57,2223.1,8351.23,1.02,41.94,182.68,2388.16,8076.08,9.2926,0.02,332,2223,100.0,14.95,8.8449,0
18,40,35.0065,0.84,100.0,449.44,555.76,1362.8,1125.28,5.48,8.0,194.6,2223.01,8360.29,1.02,41.74,183.15,2388.08,8072.01,9.2993,0.02,334,2223,100.0,14.93,8.9561,0
18,41,20.0055,0.702,100.0,491.19,607.19,1479.74,1253.85,9.35,13.65,335.2,2324.02,8724.76,1.08,44.24,314.79,2388.1,8066.92,9.2155,0.02,364,2324,100.0,24.42,14.7657,0
18,42,42.0029,0.84,100.0,445.0,549.03,1353.76,1125.99,3.91,5.72,139.43,2212.07,8331.97,1.02,41.85,130.38,2388.03,8092.5,9.344,0.02,329,2212,100.0,10.76,6.379,0
18,43,0.0006,0.0018,100.0,518.67,642.66,1582.96,1402.21,14.62,21.61,553.32,2388.03,9065.86,1.3,47.28,521.67,2388.04,8147.78,8.4247,0.03,393,2388,100.0,38.88,23.3495,0
18,44,20.005,0.7,100.0,491.19,607.6,1479.5,1252.43,9.35,13.65,334.89,2323.99,8722.34,1.08,44.19,315.08,2388.14,8073.45,9.2223,0.02,364,2324,100.0,24.58,14.6941,0
18,45,42.0027,0.8401,100.0,445.0,549.75,1348.66,1120.99,3.91,5.72,139.38,2212.03,8328.66,1.02,41.89,131.14,2388.17,8096.46,9.3675,0.02,330,2212,100.0,10.55,6.3115,0
18,46,20.0014,0.7,100.0,491.19,606.74,1485.87,1245.57,9.35,13.66,335.29,2323.99,8728.87,1.08,44.22,315.64,2388.11,8068.44,9.1605,0.02,365,2324,100.0,24.5,14.6218,0
18,47,42.001,0.84,100.0,445.0,549.39,1350.89,1118.17,3.91,5.72,139.01,2211.99,8326.01,1.02,42.01,130.95,2388.05,8088.44,9.3826,0.02,330,2212,100.0,10.65,6.3695,0
18,48,35.0045,0.84,100.0,449.44,556.12,1364.86,1132.95,5.48,8.0,195.26,2223.08,8349.32,1.02,41.77,183.27,2388.12,8071.63,9.2853,0.02,332,2223,100.0,14.97,8.9251,0
18,49,10.0049,0.25,100.0,489.05,604.27,1492.28,1310.39,10.52,15.49,394.31,2318.89,8789.28,1.26,45.15,371.57,2388.08,8134.62,8.6487,0.03,370,2319,100.0,28.66,17.2775,0
18,50,42.0058,0.84,100.0,445.0,549.06,1347.02,1126.0,3.91,5.71,139.03,2212.01,8319.75,1.02,42.02,130.95,2388.09,8090.91,9.3307,0.02,331,2212,100.0,10.59,6.3986,0
18,51,42.0078,0.84,100.0,445.0,549.57,1347.57,1120.33,3.91,5.72,138.86,2211.97,8328.35,1.02,42.02,130.22,2388.07,8090.48,9.3756,0.02,330,2212,100.0,10.76,6.4295,0
18,52,20.0041,0.7005,100.0,491.19,607.35,1484.91,1246.87,9.35,13.66,334.77,2323.95,8734.43,1.08,44.13,315.08,2388.14,8068.16,9.2156,0.02,364,2324,100.0,24.52,14.8432,0
18,53,10.0046,0.25,100.0,489.05,604.8,1505.08,1307.8,10.52,15.49,395.06,2318.8,8782.99,1.26,45.34,371.84,2388.02,8132.43,8.6424,0.03,370,2319,100.0,28.55,17.1594,0
18,54,42.0007,0.84,100.0,445.0,549.33,1354.22,1120.02,3.91,5.72,139.19,2211.99,8328.24,1.02,41.92,131.04,2388.12,8088.23,9.3622,0.02,330,2212,100.0,10.85,6.3526,0
18,55,20.0052,0.7,100.0,491.19,607.23,1480.75,1252.96,9.35,13.65,334.86,2323.88,8726.24,1.08,44.27,314.93,2388.09,8066.63,9.194,0.02,366,2324,100.0,24.56,14.7562,0
18,56,35.0027,0.84,100.0,449.44,555.75,1361.59,1129.16,5.48,8.0,194.42,2223.03,8354.78,1.02,41.8,182.84,2388.19,8072.8,9.3167,0.02,333,2223,100.0,15.01,8.8479,0
18,57,35.003,0.8419,100.0,449.44,554.92,1363.19,1126.85,5.48,8.0,194.19,2223.03,8354.41,1.02,41.91,183.19,2388.12,8067.57,9.3172,0.02,334,2223,100.0,14.66,8.9781,0
18,58,42.006,0.84,100.0,445.0,549.23,1355.18,1126.28,3.91,5.71,138.79,2212.0,8322.34,1.02,42.19,130.5,2388.11,8090.02,9.3354,0.02,330,2212,100.0,10.79,6.4016,0
18,59,34.9991,0.84,100.0,449.44,555.64,1368.77,1126.43,5.48,8.0,194.19,2223.08,8353.77,1.02,41.85,183.65,2388.13,8072.24,9.2924,0.02,334,2223,100.0,14.86,8.96,0
18,60,10.0012,0.25,100.0,489.05,604.43,1494.3,1307.97,10.52,15.49,394.7,2318.86,8787.51,1.26,45.49,371.54,2388.1,8132.61,8.6515,0.03,367,2319,100.0,28.59,17.0499,0
18,61,9.9987,0.25,100.0,489.05,604.37,1497.49,1305.65,10.52,15.49,394.52,2318.87,8782.82,1.26,45.32,371.6,2388.09,8129.93,8.642,0.03,369,2319,100.0,28.58,17.18,0
18,62,10.0056,0.2516,100.0,489.05,604.82,1498.38,1308.35,10.52,15.49,394.41,2318.88,8786.57,1.26,45.45,371.95,2388.17,8138.81,8.6392,0.03,370,2319,100.0,28.52,17.1542,0
18,63,20.0032,0.7019,100.0,491.19,607.33,1482.26,1257.69,9.35,13.66,334.33,2324.02,8737.22,1.08,44.27,315.69,2388.15,8068.69,9.2038,0.02,363,2324,100.0,24.65,14.6835,0
18,64,20.0034,0.7,100.0,491.19,607.0,1484.11,1244.8,9.35,13.66,334.7,2323.95,8737.42,1.08,44.15,315.27,2388.03,8064.7,9.1997,0.02,364,2324,100.0,24.56,14.77,0
18,65,42.0071,0.8415,100.0,445.0,549.61,1356.25,1120.93,3.91,5.71,139.17,2211.98,8325.76,1.02,41.97,130.46,2388.11,8092.69,9.3368,0.02,330,2212,100.0,10.65,6.4974,0
18,66,25.0031,0.6215,60.0,462.54,536.27,1261.73,1045.62,7.05,9.03,175.37,1915.44,8017.7,0.94,36.74,164.8,2028.31,7877.09,10.863,0.02,306,1915,84.93,14.45,8.605,0
18,67,19.9995,0.7,100.0,491.19,607.1,1482.72,1252.94,9.35,13.65,334.74,2324.01,8730.99,1.08,44.19,315.72,2388.11,8066.13,9.2323,0.02,365,2324,100.0,24.54,14.7182,0
18,68,42.0059,0.84,100.0,445.0,549.49,1357.37,1122.1,3.91,5.71,138.38,2212.05,8333.38,1.02,42.09,130.71,2388.09,8088.34,9.3344,0.02,330,2212,100.0,10.62,6.3761,0
18,69,41.9998,0.8407,100.0,445.0,549.42,1352.79,1121.18,3.91,5.71,138.43,2211.99,8326.9,1.02,41.96,130.58,2388.07,8086.07,9.3217,0.02,331,2212,100.0,10.82,6.3376,0
18,70,42.0065,0.8406,100.0,445.0,549.4,1358.2,1123.92,3.91,5.71,138.91,2212.01,8323.21,1.02,41.96,130.47,2388.09,8086.34,9.3408,0.02,331,2212,100.0,10.6,6.2219,0
18,71,10.0066,0.2507,100.0,489.05,605.06,1498.17,1302.88,10.52,15.49,395.34,2318.91,8782.36,1.26,45.36,372.35,2388.09,8135.46,8.6717,0.03,368,2319,100.0,28.53,17.1879,0
18,72,25.0055,0.62,60.0,462.54,537.07,1265.42,1050.74,7.05,9.03,176.12,1915.41,8013.27,0.94,36.62,164.58,2028.3,7874.55,10.8952,0.02,307,1915,84.93,14.54,8.6923,0
18,73,25.0021,0.62,60.0,462.54,537.03,1258.33,1042.23,7.05,9.03,175.54,1915.42,8007.04,0.94,36.59,164.73,2028.37,7880.98,10.887,0.02,307,1915,84.93,14.33,8.5597,0
18,74,35.0052,0.8407,100.0,449.44,555.37,1369.12,1128.78,5.48,8.0,195.84,2223.1,8345.16,1.02,41.94,183.67,2388.22,8074.49,9.327,0.02,334,2223,100.0,14.98,8.9093,0
18,75,0.002,0.0016,100.0,518.67,642.2,1587.48,1405.63,14.62,21.61,554.7,2388.04,9065.62,1.3,47.17,521.72,2388.07,8141.67,8.4206,0.03,393,2388,100.0,38.84,23.3205,0
18,76,20.0059,0.7,100.0,491.19,607.58,1484.28,1244.01,9.35,13.66,334.38,2324.01,8726.6,1.08,44.39,314.87,2388.1,8065.05,9.2096,0.02,365,2324,100.0,24.58,14.7464,0
18,77,20.0032,0.7,100.0,491.19,607.27,1474.51,1253.28,9.35,13.65,334.22,2323.99,8726.49,1.08,44.39,315.17,2388.08,8059.45,9.2166,0.02,365,2324,100.0,24.49,14.6462,0
18,78,42.0049,0.84,100.0,445.0,549.42,1352.91,1126.55,3.91,5.72,139.37,2212.03,8323.64,1.02,42.0,131.22,2388.1,8089.08,9.3684,0.02,331,2212,100.0,10.58,6.2498,0
18,79,9.9993,0.2504,100.0,489.05,604.66,1502.25,1307.39,10.52,15.49,394.83,2318.91,8786.85,1.26,45.48,372.04,2388.12,8140.73,8.6358,0.03,372,2319,100.0,28.66,17.1892,0
18,80,0.0004,0.0,100.0,518.67,642.6,1588.12,1404.36,14.62,21.61,554.37,2388.07,9064.03,1.3,47.46,521.76,2388.1,8142.8,8.4251,0.03,393,2388,100.0,38.8,23.4728,0
18,81,25.0055,0.6215,60.0,462.54,536.68,1255.54,1045.51,7.05,9.02,175.42,1915.43,8009.52,0.94,36.69,164.48,2028.29,7884.22,10.8954,0.02,306,1915,84.93,14.43,8.6195,0
18,82,42.0017,0.841,100.0,445.0,549.65,1354.07,1121.48,3.91,5.71,138.71,2212.08,8326.33,1.02,41.93,130.64,2388.11,8088.62,9.3599,0.02,330,2212,100.0,10.6,6.3388,0
18,83,10.0029,0.25,100.0,489.05,604.79,1495.89,1305.86,10.52,15.49,394.11,2318.92,8781.09,1.26,45.29,371.66,2388.13,8133.51,8.6877,0.03,369,2319,100.0,28.61,17.1097,0
18,84,35.0022,0.8416,100.0,449.44,555.82,1359.9,1130.75,5.48,8.0,194.16,2223.01,8353.09,1.02,41.87,183.01,2388.11,8074.76,9.3166,0.02,334,2223,100.0,15.15,8.9639,0
18,85,42.0054,0.8414,100.0,445.0,549.88,1348.75,1128.49,3.91,5.71,139.16,2211.99,8326.21,1.02,42.06,130.5,2388.06,8091.14,9.3399,0.02,332,2212,100.0,10.64,6.3988,0
18,86,0.0029,0.0001,100.0,518.67,642.53,1590.98,1402.4,14.62,21.61,554.96,2388.07,9066.9,1.3,47.42,521.96,2388.09,8144.74,8.4132,0.03,391,2388,100.0,38.83,23.4004,0
18,87,35.0017,0.842,100.0,449.44,555.65,1370.93,1131.59,5.48,8.0,194.98,2222.99,8360.2,1.02,41.94,183.04,2388.16,8074.07,9.3318,0.02,334,2223,100.0,14.84,8.9686,0
18,88,41.9992,0.8411,100.0,445.0,549.31,1355.23,1118.09,3.91,5.71,138.88,2212.0,8328.4,1.02,42.01,130.14,2388.11,8091.19,9.3132,0.02,331,2212,100.0,10.52,6.4169,0
18,89,25.0034,0.62,60.0,462.54,536.63,1256.62,1050.87,7.05,9.02,175.7,1915.46,8018.53,0.94,36.67,164.7,2028.32,7878.27,10.8706,0.02,307,1915,84.93,14.14,8.6053,0
18,90,10.0003,0.2509,100.0,489.05,604.56,1500.05,1306.5,10.52,15.49,394.51,2318.88,8780.48,1.26,45.33,371.73,2388.12,8137.43,8.6401,0.03,370,2319,100.0,28.61,17.145,0
18,91,9.9985,0.2505,100.0,489.05,604.37,1501.13,1314.22,10.52,15.49,394.06,2318.85,8782.25,1.26,45.24,371.68,2388.1,8136.11,8.6376,0.03,368,2319,100.0,28.49,17.0228,0
18,92,42.0056,0.8415,100.0,445.0,549.76,1354.63,1128.35,3.91,5.71,138.4,2211.97,8323.92,1.02,42.1,130.41,2388.04,8093.52,9.3708,0.02,331,2212,100.0,10.81,6.2831,0
18,93,0.0012,0.0011,100.0,518.67,641.98,1584.99,1404.91,14.62,21.61,554.31,2388.07,9065.98,1.3,47.31,521.85,2388.06,8140.96,8.4029,0.03,393,2388,100.0,38.94,23.3861,0
18,94,0.0014,0.0007,100.0,518.67,642.32,1588.64,1402.24,14.62,21.61,554.22,2388.03,9069.95,1.3,47.65,522.07,2388.1,8139.85,8.4262,0.03,392,2388,100.0,38.79,23.3489,0
18,95,9.9996,0.25,100.0,489.05,605.07,1510.33,1307.14,10.52,15.49,394.92,2318.93,8785.44,1.26,45.35,371.58,2388.13,8137.67,8.6826,0.03,369,2319,100.0,28.68,17.1874,0
18,96,25.0026,0.62,60.0,462.54,537.24,1261.49,1044.9,7.05,9.03,175.39,1915.38,8010.37,0.94,36.69,164.51,2028.28,7878.57,10.8919,0.02,307,1915,84.93,14.34,8.5966,0
18,97,10.002,0.2513,100.0,489.05,604.74,1499.84,1312.77,10.52,15.49,395.17,2318.96,8785.8,1.26,45.43,371.64,2388.12,8133.79,8.6333,0.03,369,2319,100.0,28.62,17.0996,0
18,98,20.0076,0.7,100.0,491.19,607.11,1483.9,1248.94,9.35,13.65,334.44,2324.01,8727.18,1.08,44.52,315.62,2388.14,8059.89,9.2261,0.02,365,2324,100.0,24.51,14.7287,0
18,99,24.9986,0.621,60.0,462.54,536.3,1259.48,1048.52,7.05,9.03,175.53,1915.38,8011.5,0.94,36.62,164.76,2028.23,7876.83,10.8832,0.02,308,1915,84.93,14.26,8.5849,0
18,100,42.0019,0.84,100.0,445.0,549.42,1352.73,1125.84,3.91,5.71,138.86,2212.01,8334.89,1.02,42.0,130.57,2388.11,8088.97,9.3382,0.02,330,2212,100.0,10.66,6.2997,0
18,101,42.003,0.84,100.0,445.0,550.24,1347.36,1124.28,3.91,5.72,138.71,2211.96,8319.63,1.02,42.04,130.2,2388.02,8090.01,9.3719,0.02,331,2212,100.0,10.48,6.3989,0
18,102,24.9992,0.62,60.0,462.54,536.61,1263.2,1052.27,7.05,9.03,175.46,1915.39,8011.59,0.94,36.54,164.77,2028.29,7878.55,10.8734,0.02,308,1915,84.93,14.51,8.5457,0
18,103,25.0074,0.6213,60.0,462.54,536.97,1256.34,1053.97,7.05,9.03,175.58,1915.39,8014.67,0.94,36.76,164.84,2028.37,7883.33,10.891,0.02,307,1915,84.93,14.4,8.6525,0
18,104,19.9992,0.7,100.0,491.19,607.07,1484.35,1253.09,9.35,13.66,334.88,2324.03,8728.32,1.08,44.38,315.15,2388.15,8065.58,9.243,0.02,366,2324,100.0,24.67,14.6436,0
18,105,41.9987,0.84,100.0,445.0,549.95,1352.74,1124.89,3.91,5.71,138.37,2211.95,8326.96,1.02,42.06,130.28,2388.1,8086.21,9.3555,0.02,329,2212,100.0,10.44,6.3158,0
